Training: 2023-02-21 10:38:06,776-rank_id: 0
Training: 2023-02-21 11:39:54,101-Speed 1567.37 samples/sec   Loss 45.2085   LearningRate 0.000326   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:40:20,074-Speed 1577.05 samples/sec   Loss 44.8154   LearningRate 0.000328   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:40:45,900-Speed 1586.07 samples/sec   Loss 44.4855   LearningRate 0.000331   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:41:11,576-Speed 1595.31 samples/sec   Loss 44.0641   LearningRate 0.000333   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:41:47,516-Speed 1139.72 samples/sec   Loss 42.8026   LearningRate 0.000335   Epoch: 1   Global Step: 1430   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:42:13,630-Speed 1568.55 samples/sec   Loss 42.4657   LearningRate 0.000338   Epoch: 1   Global Step: 1440   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:42:39,646-Speed 1574.42 samples/sec   Loss 42.0599   LearningRate 0.000340   Epoch: 1   Global Step: 1450   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:43:05,761-Speed 1568.53 samples/sec   Loss 41.8409   LearningRate 0.000342   Epoch: 1   Global Step: 1460   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:43:32,043-Speed 1558.52 samples/sec   Loss 41.3985   LearningRate 0.000345   Epoch: 1   Global Step: 1470   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:43:58,527-Speed 1546.62 samples/sec   Loss 41.1514   LearningRate 0.000347   Epoch: 1   Global Step: 1480   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:44:24,600-Speed 1571.01 samples/sec   Loss 40.8138   LearningRate 0.000349   Epoch: 1   Global Step: 1490   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:44:50,472-Speed 1583.26 samples/sec   Loss 40.6235   LearningRate 0.000352   Epoch: 1   Global Step: 1500   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:45:16,441-Speed 1577.29 samples/sec   Loss 40.1774   LearningRate 0.000354   Epoch: 1   Global Step: 1510   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:45:42,752-Speed 1556.82 samples/sec   Loss 39.8637   LearningRate 0.000356   Epoch: 1   Global Step: 1520   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:46:08,845-Speed 1569.81 samples/sec   Loss 39.5165   LearningRate 0.000359   Epoch: 1   Global Step: 1530   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:46:34,941-Speed 1569.60 samples/sec   Loss 39.2950   LearningRate 0.000361   Epoch: 1   Global Step: 1540   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:47:01,306-Speed 1553.63 samples/sec   Loss 38.9796   LearningRate 0.000363   Epoch: 1   Global Step: 1550   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:47:27,432-Speed 1567.84 samples/sec   Loss 38.5763   LearningRate 0.000366   Epoch: 1   Global Step: 1560   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:47:53,548-Speed 1568.44 samples/sec   Loss 38.3627   LearningRate 0.000368   Epoch: 1   Global Step: 1570   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:48:19,538-Speed 1576.01 samples/sec   Loss 38.0243   LearningRate 0.000370   Epoch: 1   Global Step: 1580   Fp16 Grad Scale: 262144   Required: 35 hours
Training: 2023-02-21 11:48:45,510-Speed 1577.16 samples/sec   Loss 37.7173   LearningRate 0.000373   Epoch: 1   Global Step: 1590   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:49:11,790-Speed 1558.65 samples/sec   Loss 37.2847   LearningRate 0.000375   Epoch: 1   Global Step: 1600   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:49:37,925-Speed 1567.29 samples/sec   Loss 37.0554   LearningRate 0.000377   Epoch: 1   Global Step: 1610   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:50:04,035-Speed 1568.81 samples/sec   Loss 36.6574   LearningRate 0.000380   Epoch: 1   Global Step: 1620   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:50:30,354-Speed 1556.33 samples/sec   Loss 36.4240   LearningRate 0.000382   Epoch: 1   Global Step: 1630   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:50:57,114-Speed 1530.70 samples/sec   Loss 36.0399   LearningRate 0.000384   Epoch: 1   Global Step: 1640   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:51:23,499-Speed 1552.41 samples/sec   Loss 35.9144   LearningRate 0.000387   Epoch: 1   Global Step: 1650   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:51:49,710-Speed 1562.78 samples/sec   Loss 35.6138   LearningRate 0.000389   Epoch: 1   Global Step: 1660   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:52:15,951-Speed 1560.94 samples/sec   Loss 35.2502   LearningRate 0.000392   Epoch: 1   Global Step: 1670   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:52:42,101-Speed 1566.39 samples/sec   Loss 34.8325   LearningRate 0.000394   Epoch: 1   Global Step: 1680   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:53:08,321-Speed 1562.25 samples/sec   Loss 34.8585   LearningRate 0.000396   Epoch: 1   Global Step: 1690   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:53:34,681-Speed 1553.86 samples/sec   Loss 34.2993   LearningRate 0.000399   Epoch: 1   Global Step: 1700   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:54:01,045-Speed 1553.67 samples/sec   Loss 33.9476   LearningRate 0.000401   Epoch: 1   Global Step: 1710   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:54:27,104-Speed 1571.87 samples/sec   Loss 33.8092   LearningRate 0.000403   Epoch: 1   Global Step: 1720   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:54:53,297-Speed 1563.83 samples/sec   Loss 33.4502   LearningRate 0.000406   Epoch: 1   Global Step: 1730   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:55:19,314-Speed 1574.45 samples/sec   Loss 33.2098   LearningRate 0.000408   Epoch: 1   Global Step: 1740   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:55:45,337-Speed 1573.99 samples/sec   Loss 32.8630   LearningRate 0.000410   Epoch: 1   Global Step: 1750   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:56:11,550-Speed 1562.66 samples/sec   Loss 32.5823   LearningRate 0.000413   Epoch: 1   Global Step: 1760   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:56:37,889-Speed 1555.18 samples/sec   Loss 32.2778   LearningRate 0.000415   Epoch: 1   Global Step: 1770   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:57:03,880-Speed 1575.99 samples/sec   Loss 32.1977   LearningRate 0.000417   Epoch: 1   Global Step: 1780   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:57:29,997-Speed 1568.33 samples/sec   Loss 31.7150   LearningRate 0.000420   Epoch: 1   Global Step: 1790   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:57:55,891-Speed 1581.90 samples/sec   Loss 31.5126   LearningRate 0.000422   Epoch: 1   Global Step: 1800   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:58:21,943-Speed 1572.29 samples/sec   Loss 31.2887   LearningRate 0.000424   Epoch: 1   Global Step: 1810   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:58:48,102-Speed 1565.83 samples/sec   Loss 31.0638   LearningRate 0.000427   Epoch: 1   Global Step: 1820   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:59:14,026-Speed 1580.03 samples/sec   Loss 30.7001   LearningRate 0.000429   Epoch: 1   Global Step: 1830   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 11:59:39,981-Speed 1578.23 samples/sec   Loss 30.6551   LearningRate 0.000431   Epoch: 1   Global Step: 1840   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:00:06,053-Speed 1571.08 samples/sec   Loss 30.3555   LearningRate 0.000434   Epoch: 1   Global Step: 1850   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:00:32,492-Speed 1549.27 samples/sec   Loss 29.9020   LearningRate 0.000436   Epoch: 1   Global Step: 1860   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:00:58,462-Speed 1577.25 samples/sec   Loss 29.6519   LearningRate 0.000438   Epoch: 1   Global Step: 1870   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:01:24,316-Speed 1584.29 samples/sec   Loss 29.7223   LearningRate 0.000441   Epoch: 1   Global Step: 1880   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:01:50,523-Speed 1563.01 samples/sec   Loss 29.2419   LearningRate 0.000443   Epoch: 1   Global Step: 1890   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:02:16,600-Speed 1570.79 samples/sec   Loss 29.2134   LearningRate 0.000445   Epoch: 1   Global Step: 1900   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:02:42,538-Speed 1579.24 samples/sec   Loss 28.8094   LearningRate 0.000448   Epoch: 1   Global Step: 1910   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:03:08,688-Speed 1566.41 samples/sec   Loss 28.7939   LearningRate 0.000450   Epoch: 1   Global Step: 1920   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:03:35,030-Speed 1554.97 samples/sec   Loss 28.3651   LearningRate 0.000452   Epoch: 1   Global Step: 1930   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:04:01,086-Speed 1572.05 samples/sec   Loss 28.3430   LearningRate 0.000455   Epoch: 1   Global Step: 1940   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:04:27,061-Speed 1576.93 samples/sec   Loss 28.0435   LearningRate 0.000457   Epoch: 1   Global Step: 1950   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:04:52,958-Speed 1581.67 samples/sec   Loss 27.8017   LearningRate 0.000460   Epoch: 1   Global Step: 1960   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:05:18,867-Speed 1580.97 samples/sec   Loss 27.5749   LearningRate 0.000462   Epoch: 1   Global Step: 1970   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:05:44,760-Speed 1581.92 samples/sec   Loss 27.4505   LearningRate 0.000464   Epoch: 1   Global Step: 1980   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:06:10,829-Speed 1571.28 samples/sec   Loss 27.2694   LearningRate 0.000467   Epoch: 1   Global Step: 1990   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:06:37,023-Speed 1563.77 samples/sec   Loss 27.0991   LearningRate 0.000469   Epoch: 1   Global Step: 2000   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:08:26,075-Speed 375.60 samples/sec   Loss 26.8109   LearningRate 0.000471   Epoch: 1   Global Step: 2010   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:08:52,339-Speed 1559.54 samples/sec   Loss 26.5866   LearningRate 0.000474   Epoch: 1   Global Step: 2020   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:09:18,423-Speed 1570.36 samples/sec   Loss 26.6898   LearningRate 0.000476   Epoch: 1   Global Step: 2030   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:09:44,646-Speed 1562.06 samples/sec   Loss 26.1841   LearningRate 0.000478   Epoch: 1   Global Step: 2040   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:10:10,869-Speed 1562.07 samples/sec   Loss 26.2416   LearningRate 0.000481   Epoch: 1   Global Step: 2050   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:10:37,027-Speed 1565.88 samples/sec   Loss 25.8116   LearningRate 0.000483   Epoch: 1   Global Step: 2060   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:11:03,280-Speed 1560.23 samples/sec   Loss 25.8365   LearningRate 0.000485   Epoch: 1   Global Step: 2070   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:11:29,362-Speed 1570.48 samples/sec   Loss 25.3438   LearningRate 0.000488   Epoch: 1   Global Step: 2080   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:11:55,361-Speed 1575.54 samples/sec   Loss 25.3506   LearningRate 0.000490   Epoch: 1   Global Step: 2090   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:12:22,216-Speed 1525.22 samples/sec   Loss 25.4008   LearningRate 0.000492   Epoch: 1   Global Step: 2100   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:12:48,871-Speed 1536.72 samples/sec   Loss 25.1022   LearningRate 0.000495   Epoch: 1   Global Step: 2110   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:13:15,150-Speed 1558.72 samples/sec   Loss 25.0314   LearningRate 0.000497   Epoch: 1   Global Step: 2120   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:13:41,202-Speed 1572.31 samples/sec   Loss 24.9326   LearningRate 0.000499   Epoch: 1   Global Step: 2130   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:14:07,313-Speed 1568.73 samples/sec   Loss 24.7095   LearningRate 0.000502   Epoch: 1   Global Step: 2140   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:14:33,310-Speed 1575.61 samples/sec   Loss 24.5053   LearningRate 0.000504   Epoch: 1   Global Step: 2150   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:14:59,219-Speed 1580.93 samples/sec   Loss 24.2762   LearningRate 0.000506   Epoch: 1   Global Step: 2160   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:15:25,311-Speed 1569.91 samples/sec   Loss 24.2954   LearningRate 0.000509   Epoch: 1   Global Step: 2170   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:15:51,332-Speed 1574.14 samples/sec   Loss 24.1074   LearningRate 0.000511   Epoch: 1   Global Step: 2180   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:16:17,372-Speed 1573.02 samples/sec   Loss 23.9960   LearningRate 0.000513   Epoch: 1   Global Step: 2190   Fp16 Grad Scale: 262144   Required: 35 hours
Training: 2023-02-21 12:16:43,436-Speed 1571.57 samples/sec   Loss 23.7114   LearningRate 0.000516   Epoch: 1   Global Step: 2200   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:17:09,330-Speed 1581.88 samples/sec   Loss 23.6234   LearningRate 0.000518   Epoch: 1   Global Step: 2210   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:17:35,277-Speed 1578.62 samples/sec   Loss 23.4883   LearningRate 0.000521   Epoch: 1   Global Step: 2220   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:18:01,233-Speed 1578.11 samples/sec   Loss 23.6659   LearningRate 0.000523   Epoch: 1   Global Step: 2230   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:18:27,166-Speed 1579.51 samples/sec   Loss 23.4212   LearningRate 0.000525   Epoch: 1   Global Step: 2240   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:18:53,357-Speed 1563.92 samples/sec   Loss 23.1594   LearningRate 0.000528   Epoch: 1   Global Step: 2250   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:19:20,111-Speed 1531.04 samples/sec   Loss 23.1429   LearningRate 0.000530   Epoch: 1   Global Step: 2260   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:19:46,079-Speed 1577.39 samples/sec   Loss 22.9318   LearningRate 0.000532   Epoch: 1   Global Step: 2270   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:20:12,638-Speed 1542.28 samples/sec   Loss 22.9042   LearningRate 0.000535   Epoch: 1   Global Step: 2280   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:20:39,426-Speed 1529.05 samples/sec   Loss 22.6564   LearningRate 0.000537   Epoch: 1   Global Step: 2290   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:21:06,221-Speed 1528.68 samples/sec   Loss 22.6881   LearningRate 0.000539   Epoch: 1   Global Step: 2300   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:21:32,729-Speed 1545.25 samples/sec   Loss 22.3865   LearningRate 0.000542   Epoch: 1   Global Step: 2310   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:21:58,834-Speed 1569.13 samples/sec   Loss 22.4087   LearningRate 0.000544   Epoch: 1   Global Step: 2320   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:22:25,511-Speed 1535.40 samples/sec   Loss 22.4759   LearningRate 0.000546   Epoch: 1   Global Step: 2330   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:22:52,412-Speed 1522.71 samples/sec   Loss 22.1757   LearningRate 0.000549   Epoch: 1   Global Step: 2340   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:23:19,182-Speed 1530.09 samples/sec   Loss 22.0680   LearningRate 0.000551   Epoch: 1   Global Step: 2350   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:23:46,092-Speed 1522.18 samples/sec   Loss 22.0797   LearningRate 0.000553   Epoch: 1   Global Step: 2360   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:24:12,635-Speed 1543.18 samples/sec   Loss 22.0122   LearningRate 0.000556   Epoch: 1   Global Step: 2370   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:24:38,667-Speed 1573.48 samples/sec   Loss 21.7905   LearningRate 0.000558   Epoch: 1   Global Step: 2380   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:25:05,404-Speed 1532.02 samples/sec   Loss 21.7558   LearningRate 0.000560   Epoch: 1   Global Step: 2390   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:25:31,824-Speed 1550.38 samples/sec   Loss 21.7716   LearningRate 0.000563   Epoch: 1   Global Step: 2400   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:25:57,840-Speed 1574.45 samples/sec   Loss 21.6206   LearningRate 0.000565   Epoch: 1   Global Step: 2410   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:26:24,036-Speed 1563.61 samples/sec   Loss 21.5181   LearningRate 0.000567   Epoch: 1   Global Step: 2420   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:26:49,972-Speed 1579.33 samples/sec   Loss 21.4314   LearningRate 0.000570   Epoch: 1   Global Step: 2430   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:27:16,173-Speed 1563.37 samples/sec   Loss 21.2012   LearningRate 0.000572   Epoch: 1   Global Step: 2440   Fp16 Grad Scale: 131072   Required: 35 hours
Training: 2023-02-21 12:27:42,154-Speed 1576.58 samples/sec   Loss 21.0604   LearningRate 0.000574   Epoch: 1   Global Step: 2450   Fp16 Grad Scale: 131072   Required: 35 hours
