Training: 2023-02-22 23:23:06,186-rank_id: 0
Training: 2023-02-23 00:51:26,373-Speed 1070.52 samples/sec   Loss 54.0096   LearningRate 0.000326   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:52:03,926-Speed 1090.73 samples/sec   Loss 53.6478   LearningRate 0.000328   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:52:41,647-Speed 1085.88 samples/sec   Loss 53.3386   LearningRate 0.000331   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:53:19,004-Speed 1096.47 samples/sec   Loss 53.0598   LearningRate 0.000333   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:54:06,375-Speed 864.68 samples/sec   Loss 51.9151   LearningRate 0.000335   Epoch: 1   Global Step: 1430   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:54:44,393-Speed 1077.42 samples/sec   Loss 51.5749   LearningRate 0.000338   Epoch: 1   Global Step: 1440   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:55:22,414-Speed 1077.31 samples/sec   Loss 51.1916   LearningRate 0.000340   Epoch: 1   Global Step: 1450   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:56:00,471-Speed 1076.30 samples/sec   Loss 51.0782   LearningRate 0.000342   Epoch: 1   Global Step: 1460   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:56:38,295-Speed 1082.94 samples/sec   Loss 50.6594   LearningRate 0.000345   Epoch: 1   Global Step: 1470   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:57:15,881-Speed 1089.80 samples/sec   Loss 50.3776   LearningRate 0.000347   Epoch: 1   Global Step: 1480   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 00:57:53,733-Speed 1082.13 samples/sec   Loss 50.0578   LearningRate 0.000349   Epoch: 1   Global Step: 1490   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:58:31,558-Speed 1082.90 samples/sec   Loss 49.7891   LearningRate 0.000352   Epoch: 1   Global Step: 1500   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:59:09,521-Speed 1078.97 samples/sec   Loss 49.5090   LearningRate 0.000354   Epoch: 1   Global Step: 1510   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 00:59:47,485-Speed 1078.92 samples/sec   Loss 49.0885   LearningRate 0.000356   Epoch: 1   Global Step: 1520   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:00:25,525-Speed 1076.79 samples/sec   Loss 48.8086   LearningRate 0.000359   Epoch: 1   Global Step: 1530   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:01:03,348-Speed 1082.96 samples/sec   Loss 48.5225   LearningRate 0.000361   Epoch: 1   Global Step: 1540   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:01:41,489-Speed 1073.96 samples/sec   Loss 48.2276   LearningRate 0.000363   Epoch: 1   Global Step: 1550   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:02:19,424-Speed 1079.74 samples/sec   Loss 47.8358   LearningRate 0.000366   Epoch: 1   Global Step: 1560   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:02:57,349-Speed 1080.07 samples/sec   Loss 47.5628   LearningRate 0.000368   Epoch: 1   Global Step: 1570   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:03:35,138-Speed 1083.93 samples/sec   Loss 47.3229   LearningRate 0.000370   Epoch: 1   Global Step: 1580   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:04:12,701-Speed 1090.47 samples/sec   Loss 46.8467   LearningRate 0.000373   Epoch: 1   Global Step: 1590   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:04:50,642-Speed 1079.58 samples/sec   Loss 46.5040   LearningRate 0.000375   Epoch: 1   Global Step: 1600   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:05:28,492-Speed 1082.19 samples/sec   Loss 46.2160   LearningRate 0.000377   Epoch: 1   Global Step: 1610   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:06:06,455-Speed 1078.96 samples/sec   Loss 45.8084   LearningRate 0.000380   Epoch: 1   Global Step: 1620   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:06:44,172-Speed 1086.00 samples/sec   Loss 45.5354   LearningRate 0.000382   Epoch: 1   Global Step: 1630   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:07:21,676-Speed 1092.18 samples/sec   Loss 45.1097   LearningRate 0.000384   Epoch: 1   Global Step: 1640   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:07:59,365-Speed 1086.82 samples/sec   Loss 44.9777   LearningRate 0.000387   Epoch: 1   Global Step: 1650   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:08:37,145-Speed 1084.18 samples/sec   Loss 44.6403   LearningRate 0.000389   Epoch: 1   Global Step: 1660   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:09:14,998-Speed 1082.12 samples/sec   Loss 44.2813   LearningRate 0.000392   Epoch: 1   Global Step: 1670   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:09:52,771-Speed 1084.39 samples/sec   Loss 43.8677   LearningRate 0.000394   Epoch: 1   Global Step: 1680   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:10:30,645-Speed 1081.50 samples/sec   Loss 43.7593   LearningRate 0.000396   Epoch: 1   Global Step: 1690   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:11:08,550-Speed 1080.62 samples/sec   Loss 43.2090   LearningRate 0.000399   Epoch: 1   Global Step: 1700   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:11:46,494-Speed 1079.50 samples/sec   Loss 42.8126   LearningRate 0.000401   Epoch: 1   Global Step: 1710   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:12:24,588-Speed 1075.26 samples/sec   Loss 42.6184   LearningRate 0.000403   Epoch: 1   Global Step: 1720   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:13:02,134-Speed 1090.95 samples/sec   Loss 42.1758   LearningRate 0.000406   Epoch: 1   Global Step: 1730   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:13:39,759-Speed 1088.66 samples/sec   Loss 41.8817   LearningRate 0.000408   Epoch: 1   Global Step: 1740   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:14:17,343-Speed 1089.84 samples/sec   Loss 41.3848   LearningRate 0.000410   Epoch: 1   Global Step: 1750   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:14:54,862-Speed 1091.76 samples/sec   Loss 41.1428   LearningRate 0.000413   Epoch: 1   Global Step: 1760   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:15:32,574-Speed 1086.15 samples/sec   Loss 40.8397   LearningRate 0.000415   Epoch: 1   Global Step: 1770   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:16:10,221-Speed 1088.02 samples/sec   Loss 40.7496   LearningRate 0.000417   Epoch: 1   Global Step: 1780   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:16:47,746-Speed 1091.55 samples/sec   Loss 40.0946   LearningRate 0.000420   Epoch: 1   Global Step: 1790   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:17:25,565-Speed 1083.07 samples/sec   Loss 39.8588   LearningRate 0.000422   Epoch: 1   Global Step: 1800   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:18:03,347-Speed 1084.15 samples/sec   Loss 39.4890   LearningRate 0.000424   Epoch: 1   Global Step: 1810   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:18:41,017-Speed 1087.37 samples/sec   Loss 39.1795   LearningRate 0.000427   Epoch: 1   Global Step: 1820   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:19:19,112-Speed 1075.22 samples/sec   Loss 38.8897   LearningRate 0.000429   Epoch: 1   Global Step: 1830   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:19:56,905-Speed 1083.82 samples/sec   Loss 38.6761   LearningRate 0.000431   Epoch: 1   Global Step: 1840   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:20:34,516-Speed 1089.08 samples/sec   Loss 38.2743   LearningRate 0.000434   Epoch: 1   Global Step: 1850   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:21:12,151-Speed 1088.36 samples/sec   Loss 37.7749   LearningRate 0.000436   Epoch: 1   Global Step: 1860   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:21:49,911-Speed 1084.75 samples/sec   Loss 37.4729   LearningRate 0.000438   Epoch: 1   Global Step: 1870   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:22:27,621-Speed 1086.22 samples/sec   Loss 37.3431   LearningRate 0.000441   Epoch: 1   Global Step: 1880   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:23:05,305-Speed 1086.96 samples/sec   Loss 36.8945   LearningRate 0.000443   Epoch: 1   Global Step: 1890   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:23:42,824-Speed 1091.75 samples/sec   Loss 36.7444   LearningRate 0.000445   Epoch: 1   Global Step: 1900   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:24:20,297-Speed 1093.06 samples/sec   Loss 36.1794   LearningRate 0.000448   Epoch: 1   Global Step: 1910   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:24:57,660-Speed 1096.30 samples/sec   Loss 36.2362   LearningRate 0.000450   Epoch: 1   Global Step: 1920   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:25:35,083-Speed 1094.53 samples/sec   Loss 35.7013   LearningRate 0.000452   Epoch: 1   Global Step: 1930   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:26:12,510-Speed 1094.42 samples/sec   Loss 35.6758   LearningRate 0.000455   Epoch: 1   Global Step: 1940   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:26:49,899-Speed 1095.55 samples/sec   Loss 35.2662   LearningRate 0.000457   Epoch: 1   Global Step: 1950   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:27:27,292-Speed 1095.40 samples/sec   Loss 34.9271   LearningRate 0.000460   Epoch: 1   Global Step: 1960   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:28:04,744-Speed 1093.70 samples/sec   Loss 34.5389   LearningRate 0.000462   Epoch: 1   Global Step: 1970   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:28:42,234-Speed 1092.58 samples/sec   Loss 34.3433   LearningRate 0.000464   Epoch: 1   Global Step: 1980   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:29:19,788-Speed 1090.70 samples/sec   Loss 34.0610   LearningRate 0.000467   Epoch: 1   Global Step: 1990   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:29:57,201-Speed 1094.84 samples/sec   Loss 33.8040   LearningRate 0.000469   Epoch: 1   Global Step: 2000   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:32:56,206-Speed 228.82 samples/sec   Loss 33.6093   LearningRate 0.000471   Epoch: 1   Global Step: 2010   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:33:33,703-Speed 1092.40 samples/sec   Loss 33.2924   LearningRate 0.000474   Epoch: 1   Global Step: 2020   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:34:11,202-Speed 1092.29 samples/sec   Loss 33.2006   LearningRate 0.000476   Epoch: 1   Global Step: 2030   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:34:48,930-Speed 1085.71 samples/sec   Loss 32.6722   LearningRate 0.000478   Epoch: 1   Global Step: 2040   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:35:26,600-Speed 1087.35 samples/sec   Loss 32.6400   LearningRate 0.000481   Epoch: 1   Global Step: 2050   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:36:04,438-Speed 1082.52 samples/sec   Loss 32.2644   LearningRate 0.000483   Epoch: 1   Global Step: 2060   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:36:42,408-Speed 1078.77 samples/sec   Loss 32.0688   LearningRate 0.000485   Epoch: 1   Global Step: 2070   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:37:19,926-Speed 1091.76 samples/sec   Loss 31.5899   LearningRate 0.000488   Epoch: 1   Global Step: 2080   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:37:57,843-Speed 1080.29 samples/sec   Loss 31.4244   LearningRate 0.000490   Epoch: 1   Global Step: 2090   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:38:35,432-Speed 1089.68 samples/sec   Loss 31.4929   LearningRate 0.000492   Epoch: 1   Global Step: 2100   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:39:13,058-Speed 1088.64 samples/sec   Loss 31.0816   LearningRate 0.000495   Epoch: 1   Global Step: 2110   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:39:50,708-Speed 1087.93 samples/sec   Loss 30.9523   LearningRate 0.000497   Epoch: 1   Global Step: 2120   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:40:28,093-Speed 1095.64 samples/sec   Loss 30.7283   LearningRate 0.000499   Epoch: 1   Global Step: 2130   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:41:06,057-Speed 1078.95 samples/sec   Loss 30.5060   LearningRate 0.000502   Epoch: 1   Global Step: 2140   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:41:43,510-Speed 1093.65 samples/sec   Loss 30.2959   LearningRate 0.000504   Epoch: 1   Global Step: 2150   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:42:21,184-Speed 1087.24 samples/sec   Loss 30.0392   LearningRate 0.000506   Epoch: 1   Global Step: 2160   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:42:58,902-Speed 1085.99 samples/sec   Loss 29.7599   LearningRate 0.000509   Epoch: 1   Global Step: 2170   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:43:36,794-Speed 1080.98 samples/sec   Loss 29.5937   LearningRate 0.000511   Epoch: 1   Global Step: 2180   Fp16 Grad Scale: 262144   Required: 51 hours
Training: 2023-02-23 01:44:14,732-Speed 1079.67 samples/sec   Loss 29.5345   LearningRate 0.000513   Epoch: 1   Global Step: 2190   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:44:52,872-Speed 1073.96 samples/sec   Loss 29.1783   LearningRate 0.000516   Epoch: 1   Global Step: 2200   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:45:30,496-Speed 1088.70 samples/sec   Loss 29.1358   LearningRate 0.000518   Epoch: 1   Global Step: 2210   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:46:08,440-Speed 1079.50 samples/sec   Loss 28.7899   LearningRate 0.000521   Epoch: 1   Global Step: 2220   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:46:46,220-Speed 1084.19 samples/sec   Loss 28.8029   LearningRate 0.000523   Epoch: 1   Global Step: 2230   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:47:24,002-Speed 1084.13 samples/sec   Loss 28.6366   LearningRate 0.000525   Epoch: 1   Global Step: 2240   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:48:01,665-Speed 1087.57 samples/sec   Loss 28.3219   LearningRate 0.000528   Epoch: 1   Global Step: 2250   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:48:39,567-Speed 1080.70 samples/sec   Loss 28.2656   LearningRate 0.000530   Epoch: 1   Global Step: 2260   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:49:17,403-Speed 1082.60 samples/sec   Loss 27.9625   LearningRate 0.000532   Epoch: 1   Global Step: 2270   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:49:55,228-Speed 1082.90 samples/sec   Loss 27.8522   LearningRate 0.000535   Epoch: 1   Global Step: 2280   Fp16 Grad Scale: 131072   Required: 51 hours
Training: 2023-02-23 01:50:32,645-Speed 1094.71 samples/sec   Loss 27.4939   LearningRate 0.000537   Epoch: 1   Global Step: 2290   Fp16 Grad Scale: 262144   Required: 50 hours
Training: 2023-02-23 01:51:10,302-Speed 1087.74 samples/sec   Loss 27.4568   LearningRate 0.000539   Epoch: 1   Global Step: 2300   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:51:48,059-Speed 1084.85 samples/sec   Loss 27.1381   LearningRate 0.000542   Epoch: 1   Global Step: 2310   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:52:26,054-Speed 1078.05 samples/sec   Loss 27.4950   LearningRate 0.000544   Epoch: 1   Global Step: 2320   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:53:03,732-Speed 1087.12 samples/sec   Loss 27.2494   LearningRate 0.000546   Epoch: 1   Global Step: 2330   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:53:41,324-Speed 1089.62 samples/sec   Loss 26.8814   LearningRate 0.000549   Epoch: 1   Global Step: 2340   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:54:19,465-Speed 1073.93 samples/sec   Loss 26.7774   LearningRate 0.000551   Epoch: 1   Global Step: 2350   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:54:57,269-Speed 1083.52 samples/sec   Loss 26.6244   LearningRate 0.000553   Epoch: 1   Global Step: 2360   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:55:34,782-Speed 1091.90 samples/sec   Loss 26.4778   LearningRate 0.000556   Epoch: 1   Global Step: 2370   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:56:12,573-Speed 1083.88 samples/sec   Loss 26.3433   LearningRate 0.000558   Epoch: 1   Global Step: 2380   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:56:50,563-Speed 1078.20 samples/sec   Loss 26.2466   LearningRate 0.000560   Epoch: 1   Global Step: 2390   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:57:28,475-Speed 1080.41 samples/sec   Loss 26.1740   LearningRate 0.000563   Epoch: 1   Global Step: 2400   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:58:06,173-Speed 1086.56 samples/sec   Loss 26.0146   LearningRate 0.000565   Epoch: 1   Global Step: 2410   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:58:44,013-Speed 1082.48 samples/sec   Loss 25.7528   LearningRate 0.000567   Epoch: 1   Global Step: 2420   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:59:21,683-Speed 1087.34 samples/sec   Loss 25.6972   LearningRate 0.000570   Epoch: 1   Global Step: 2430   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 01:59:59,612-Speed 1079.95 samples/sec   Loss 25.5953   LearningRate 0.000572   Epoch: 1   Global Step: 2440   Fp16 Grad Scale: 131072   Required: 50 hours
Training: 2023-02-23 02:00:37,465-Speed 1082.10 samples/sec   Loss 25.4008   LearningRate 0.000574   Epoch: 1   Global Step: 2450   Fp16 Grad Scale: 131072   Required: 50 hours
