Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-25 06:22:55,009-Speed 815.99 samples/sec   Loss 52.7153   LearningRate 0.000328   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:23:45,168-Speed 816.61 samples/sec   Loss 52.2564   LearningRate 0.000331   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:24:35,708-Speed 810.46 samples/sec   Loss 51.9218   LearningRate 0.000333   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:25:36,550-Speed 673.23 samples/sec   Loss 50.8079   LearningRate 0.000335   Epoch: 1   Global Step: 1430   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:26:27,008-Speed 811.79 samples/sec   Loss 50.4634   LearningRate 0.000338   Epoch: 1   Global Step: 1440   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:27:18,135-Speed 801.14 samples/sec   Loss 50.0705   LearningRate 0.000340   Epoch: 1   Global Step: 1450   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:28:09,130-Speed 803.24 samples/sec   Loss 49.9030   LearningRate 0.000342   Epoch: 1   Global Step: 1460   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:28:59,334-Speed 815.89 samples/sec   Loss 49.5323   LearningRate 0.000345   Epoch: 1   Global Step: 1470   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:29:49,686-Speed 813.48 samples/sec   Loss 49.2695   LearningRate 0.000347   Epoch: 1   Global Step: 1480   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:30:40,086-Speed 812.72 samples/sec   Loss 48.8552   LearningRate 0.000349   Epoch: 1   Global Step: 1490   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:31:30,514-Speed 812.25 samples/sec   Loss 48.6336   LearningRate 0.000352   Epoch: 1   Global Step: 1500   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:32:21,126-Speed 809.31 samples/sec   Loss 48.2755   LearningRate 0.000354   Epoch: 1   Global Step: 1510   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:33:11,974-Speed 805.56 samples/sec   Loss 47.9125   LearningRate 0.000356   Epoch: 1   Global Step: 1520   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:34:02,493-Speed 810.80 samples/sec   Loss 47.5344   LearningRate 0.000359   Epoch: 1   Global Step: 1530   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:34:52,802-Speed 814.18 samples/sec   Loss 47.2576   LearningRate 0.000361   Epoch: 1   Global Step: 1540   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:35:43,364-Speed 810.10 samples/sec   Loss 46.9486   LearningRate 0.000363   Epoch: 1   Global Step: 1550   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:36:33,511-Speed 816.81 samples/sec   Loss 46.4700   LearningRate 0.000366   Epoch: 1   Global Step: 1560   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:37:23,953-Speed 812.04 samples/sec   Loss 46.1969   LearningRate 0.000368   Epoch: 1   Global Step: 1570   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:38:14,477-Speed 810.71 samples/sec   Loss 45.9391   LearningRate 0.000370   Epoch: 1   Global Step: 1580   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 06:39:04,934-Speed 811.80 samples/sec   Loss 45.4700   LearningRate 0.000373   Epoch: 1   Global Step: 1590   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:39:55,485-Speed 810.27 samples/sec   Loss 45.0576   LearningRate 0.000375   Epoch: 1   Global Step: 1600   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:40:46,444-Speed 803.80 samples/sec   Loss 44.7989   LearningRate 0.000377   Epoch: 1   Global Step: 1610   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:41:36,770-Speed 813.92 samples/sec   Loss 44.3841   LearningRate 0.000380   Epoch: 1   Global Step: 1620   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:42:27,084-Speed 814.09 samples/sec   Loss 44.2000   LearningRate 0.000382   Epoch: 1   Global Step: 1630   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:43:17,708-Speed 809.12 samples/sec   Loss 43.6729   LearningRate 0.000384   Epoch: 1   Global Step: 1640   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:44:08,097-Speed 812.88 samples/sec   Loss 43.4262   LearningRate 0.000387   Epoch: 1   Global Step: 1650   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:44:58,656-Speed 810.16 samples/sec   Loss 43.0719   LearningRate 0.000389   Epoch: 1   Global Step: 1660   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:45:49,263-Speed 809.39 samples/sec   Loss 42.6382   LearningRate 0.000392   Epoch: 1   Global Step: 1670   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:46:39,968-Speed 807.83 samples/sec   Loss 42.2229   LearningRate 0.000394   Epoch: 1   Global Step: 1680   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:47:30,662-Speed 807.99 samples/sec   Loss 42.1452   LearningRate 0.000396   Epoch: 1   Global Step: 1690   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:48:21,477-Speed 806.08 samples/sec   Loss 41.5878   LearningRate 0.000399   Epoch: 1   Global Step: 1700   Fp16 Grad Scale: 262144   Required: 67 hours
Training: 2023-02-25 06:49:11,990-Speed 810.89 samples/sec   Loss 41.1998   LearningRate 0.000401   Epoch: 1   Global Step: 1710   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:50:02,775-Speed 806.54 samples/sec   Loss 40.9564   LearningRate 0.000403   Epoch: 1   Global Step: 1720   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:50:53,461-Speed 808.12 samples/sec   Loss 40.5658   LearningRate 0.000406   Epoch: 1   Global Step: 1730   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:51:43,851-Speed 812.87 samples/sec   Loss 40.1793   LearningRate 0.000408   Epoch: 1   Global Step: 1740   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:52:34,159-Speed 814.20 samples/sec   Loss 39.7723   LearningRate 0.000410   Epoch: 1   Global Step: 1750   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:53:24,514-Speed 813.43 samples/sec   Loss 39.5005   LearningRate 0.000413   Epoch: 1   Global Step: 1760   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:54:14,644-Speed 817.09 samples/sec   Loss 39.1032   LearningRate 0.000415   Epoch: 1   Global Step: 1770   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:55:04,755-Speed 817.40 samples/sec   Loss 38.9504   LearningRate 0.000417   Epoch: 1   Global Step: 1780   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:55:54,880-Speed 817.17 samples/sec   Loss 38.4278   LearningRate 0.000420   Epoch: 1   Global Step: 1790   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:56:45,016-Speed 817.00 samples/sec   Loss 38.1514   LearningRate 0.000422   Epoch: 1   Global Step: 1800   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:57:35,119-Speed 817.52 samples/sec   Loss 37.7566   LearningRate 0.000424   Epoch: 1   Global Step: 1810   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:58:25,338-Speed 815.65 samples/sec   Loss 37.4156   LearningRate 0.000427   Epoch: 1   Global Step: 1820   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 06:59:15,856-Speed 810.81 samples/sec   Loss 37.1142   LearningRate 0.000429   Epoch: 1   Global Step: 1830   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:00:06,057-Speed 815.94 samples/sec   Loss 36.9450   LearningRate 0.000431   Epoch: 1   Global Step: 1840   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:00:56,171-Speed 817.34 samples/sec   Loss 36.4144   LearningRate 0.000434   Epoch: 1   Global Step: 1850   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:01:46,382-Speed 815.77 samples/sec   Loss 35.9298   LearningRate 0.000436   Epoch: 1   Global Step: 1860   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:02:36,875-Speed 811.21 samples/sec   Loss 35.6485   LearningRate 0.000438   Epoch: 1   Global Step: 1870   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:03:27,353-Speed 811.45 samples/sec   Loss 35.4381   LearningRate 0.000441   Epoch: 1   Global Step: 1880   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:04:18,088-Speed 807.35 samples/sec   Loss 35.0211   LearningRate 0.000443   Epoch: 1   Global Step: 1890   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:05:08,185-Speed 817.63 samples/sec   Loss 34.9515   LearningRate 0.000445   Epoch: 1   Global Step: 1900   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:05:58,245-Speed 818.23 samples/sec   Loss 34.3575   LearningRate 0.000448   Epoch: 1   Global Step: 1910   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:06:48,334-Speed 817.76 samples/sec   Loss 34.3541   LearningRate 0.000450   Epoch: 1   Global Step: 1920   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:07:38,623-Speed 814.50 samples/sec   Loss 33.9139   LearningRate 0.000452   Epoch: 1   Global Step: 1930   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:08:29,293-Speed 808.38 samples/sec   Loss 33.9328   LearningRate 0.000455   Epoch: 1   Global Step: 1940   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:09:19,641-Speed 813.54 samples/sec   Loss 33.3074   LearningRate 0.000457   Epoch: 1   Global Step: 1950   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:10:09,914-Speed 814.77 samples/sec   Loss 33.0026   LearningRate 0.000460   Epoch: 1   Global Step: 1960   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:11:00,275-Speed 813.34 samples/sec   Loss 32.7146   LearningRate 0.000462   Epoch: 1   Global Step: 1970   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:11:50,774-Speed 811.13 samples/sec   Loss 32.5284   LearningRate 0.000464   Epoch: 1   Global Step: 1980   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:12:40,844-Speed 818.05 samples/sec   Loss 32.2376   LearningRate 0.000467   Epoch: 1   Global Step: 1990   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:13:31,049-Speed 815.88 samples/sec   Loss 31.9286   LearningRate 0.000469   Epoch: 1   Global Step: 2000   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:17:40,054-Speed 164.49 samples/sec   Loss 31.7218   LearningRate 0.000471   Epoch: 1   Global Step: 2010   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:18:30,108-Speed 818.32 samples/sec   Loss 31.5591   LearningRate 0.000474   Epoch: 1   Global Step: 2020   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:19:20,156-Speed 818.43 samples/sec   Loss 31.3527   LearningRate 0.000476   Epoch: 1   Global Step: 2030   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:20:10,295-Speed 816.94 samples/sec   Loss 30.8195   LearningRate 0.000478   Epoch: 1   Global Step: 2040   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:21:00,564-Speed 814.84 samples/sec   Loss 30.8786   LearningRate 0.000481   Epoch: 1   Global Step: 2050   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:21:50,765-Speed 815.93 samples/sec   Loss 30.3150   LearningRate 0.000483   Epoch: 1   Global Step: 2060   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:22:41,051-Speed 814.55 samples/sec   Loss 30.1765   LearningRate 0.000485   Epoch: 1   Global Step: 2070   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:23:31,338-Speed 814.54 samples/sec   Loss 29.7451   LearningRate 0.000488   Epoch: 1   Global Step: 2080   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:24:21,603-Speed 814.90 samples/sec   Loss 29.5725   LearningRate 0.000490   Epoch: 1   Global Step: 2090   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:25:12,025-Speed 812.35 samples/sec   Loss 29.6194   LearningRate 0.000492   Epoch: 1   Global Step: 2100   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:26:02,286-Speed 814.95 samples/sec   Loss 29.1355   LearningRate 0.000495   Epoch: 1   Global Step: 2110   Fp16 Grad Scale: 262144   Required: 68 hours
Training: 2023-02-25 07:26:52,796-Speed 810.94 samples/sec   Loss 29.0524   LearningRate 0.000497   Epoch: 1   Global Step: 2120   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:27:43,085-Speed 814.50 samples/sec   Loss 28.8258   LearningRate 0.000499   Epoch: 1   Global Step: 2130   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:28:33,437-Speed 813.48 samples/sec   Loss 28.6524   LearningRate 0.000502   Epoch: 1   Global Step: 2140   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:29:23,512-Speed 817.99 samples/sec   Loss 28.3776   LearningRate 0.000504   Epoch: 1   Global Step: 2150   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:30:13,597-Speed 817.81 samples/sec   Loss 28.1652   LearningRate 0.000506   Epoch: 1   Global Step: 2160   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:31:03,640-Speed 818.51 samples/sec   Loss 27.9776   LearningRate 0.000509   Epoch: 1   Global Step: 2170   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:31:53,742-Speed 817.55 samples/sec   Loss 27.8352   LearningRate 0.000511   Epoch: 1   Global Step: 2180   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:32:44,327-Speed 809.73 samples/sec   Loss 27.7147   LearningRate 0.000513   Epoch: 1   Global Step: 2190   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:33:34,629-Speed 814.30 samples/sec   Loss 27.2265   LearningRate 0.000516   Epoch: 1   Global Step: 2200   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:34:24,685-Speed 818.30 samples/sec   Loss 27.2548   LearningRate 0.000518   Epoch: 1   Global Step: 2210   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:35:14,846-Speed 816.57 samples/sec   Loss 26.9888   LearningRate 0.000521   Epoch: 1   Global Step: 2220   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:36:04,942-Speed 817.65 samples/sec   Loss 27.0662   LearningRate 0.000523   Epoch: 1   Global Step: 2230   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:36:55,374-Speed 812.19 samples/sec   Loss 26.8246   LearningRate 0.000525   Epoch: 1   Global Step: 2240   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:37:45,690-Speed 814.07 samples/sec   Loss 26.4215   LearningRate 0.000528   Epoch: 1   Global Step: 2250   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:38:35,759-Speed 818.08 samples/sec   Loss 26.5409   LearningRate 0.000530   Epoch: 1   Global Step: 2260   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:39:25,885-Speed 817.14 samples/sec   Loss 26.2258   LearningRate 0.000532   Epoch: 1   Global Step: 2270   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:40:16,079-Speed 816.05 samples/sec   Loss 26.1811   LearningRate 0.000535   Epoch: 1   Global Step: 2280   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:41:06,566-Speed 811.32 samples/sec   Loss 25.7376   LearningRate 0.000537   Epoch: 1   Global Step: 2290   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:41:56,911-Speed 813.60 samples/sec   Loss 25.7113   LearningRate 0.000539   Epoch: 1   Global Step: 2300   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:42:46,964-Speed 818.33 samples/sec   Loss 25.4654   LearningRate 0.000542   Epoch: 1   Global Step: 2310   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:43:37,238-Speed 814.75 samples/sec   Loss 25.3754   LearningRate 0.000544   Epoch: 1   Global Step: 2320   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:44:27,892-Speed 808.63 samples/sec   Loss 25.3701   LearningRate 0.000546   Epoch: 1   Global Step: 2330   Fp16 Grad Scale: 131072   Required: 68 hours
Training: 2023-02-25 07:45:17,951-Speed 818.24 samples/sec   Loss 25.1426   LearningRate 0.000549   Epoch: 1   Global Step: 2340   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:46:08,069-Speed 817.30 samples/sec   Loss 25.0983   LearningRate 0.000551   Epoch: 1   Global Step: 2350   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:46:58,182-Speed 817.36 samples/sec   Loss 24.9262   LearningRate 0.000553   Epoch: 1   Global Step: 2360   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:47:48,487-Speed 814.25 samples/sec   Loss 24.8379   LearningRate 0.000556   Epoch: 1   Global Step: 2370   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:48:39,042-Speed 810.22 samples/sec   Loss 24.5809   LearningRate 0.000558   Epoch: 1   Global Step: 2380   Fp16 Grad Scale: 131072   Required: 67 hours
Training: 2023-02-25 07:49:29,562-Speed 810.77 samples/sec   Loss 24.5596   LearningRate 0.000560   Epoch: 1   Global Step: 2390   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:50:19,955-Speed 812.82 samples/sec   Loss 24.5792   LearningRate 0.000563   Epoch: 1   Global Step: 2400   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:51:10,607-Speed 808.66 samples/sec   Loss 24.3070   LearningRate 0.000565   Epoch: 1   Global Step: 2410   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:52:01,572-Speed 803.70 samples/sec   Loss 24.1415   LearningRate 0.000567   Epoch: 1   Global Step: 2420   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:52:52,321-Speed 807.13 samples/sec   Loss 24.0853   LearningRate 0.000570   Epoch: 1   Global Step: 2430   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:53:43,050-Speed 807.44 samples/sec   Loss 23.7662   LearningRate 0.000572   Epoch: 1   Global Step: 2440   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:54:33,766-Speed 807.64 samples/sec   Loss 23.7769   LearningRate 0.000574   Epoch: 1   Global Step: 2450   Fp16 Grad Scale: 65536   Required: 67 hours
Training: 2023-02-25 07:55:24,680-Speed 804.51 samples/sec   Loss 23.7815   LearningRate 0.000577   Epoch: 1   Global Step: 2460   Fp16 Grad Scale: 65536   Required: 67 hours
